,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,Category,Score
3617,edc4a60a-b5ba-4178-b99e-9d34ed92599c,dislike,8/10/2020 19:38,audio,technology,negative,10,,,
3618,edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,11/23/2020 6:16,audio,technology,positive,60,,,
3619,edc4a60a-b5ba-4178-b99e-9d34ed92599c,want,7/28/2020 5:10,audio,technology,positive,70,,,
3620,edc4a60a-b5ba-4178-b99e-9d34ed92599c,scared,7/18/2020 20:49,audio,technology,negative,15,,,
3622,edc4a60a-b5ba-4178-b99e-9d34ed92599c,adore,9/18/2020 2:35,audio,technology,positive,72,,,
3623,edc4a60a-b5ba-4178-b99e-9d34ed92599c,indifferent,10/22/2020 9:39,audio,technology,neutral,20,,,
3624,edc4a60a-b5ba-4178-b99e-9d34ed92599c,want,12/1/2020 19:12,audio,technology,positive,70,,,
3625,edc4a60a-b5ba-4178-b99e-9d34ed92599c,interested,9/13/2020 15:49,audio,technology,positive,30,,,
3626,edc4a60a-b5ba-4178-b99e-9d34ed92599c,cherish,6/25/2020 22:23,audio,technology,positive,70,,,
3627,edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,8/2/2020 22:04,audio,technology,positive,45,,,
3628,edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,7/22/2020 18:49,audio,technology,positive,75,,,
3629,edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,8/25/2020 12:23,audio,technology,positive,75,,,
3630,edc4a60a-b5ba-4178-b99e-9d34ed92599c,disgust,7/8/2020 13:41,audio,technology,negative,0,,,
3632,edc4a60a-b5ba-4178-b99e-9d34ed92599c,interested,7/3/2020 7:19,audio,technology,positive,30,,,
3633,edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,12/4/2020 8:13,audio,technology,positive,75,,,
3634,edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,8/22/2020 22:34,audio,technology,positive,60,,,
3635,edc4a60a-b5ba-4178-b99e-9d34ed92599c,peeking,9/5/2020 21:01,audio,technology,neutral,35,,,
3636,edc4a60a-b5ba-4178-b99e-9d34ed92599c,adore,6/11/2021 8:08,audio,technology,positive,72,,,
3638,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,8/30/2020 10:16,photo,animals,negative,5,,,
3639,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,peeking,7/24/2020 1:16,photo,animals,neutral,35,,,
3640,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,indifferent,10/5/2020 8:08,photo,animals,neutral,20,,,
3641,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,scared,7/1/2020 12:15,photo,animals,negative,15,,,
3642,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,adore,10/12/2020 14:17,photo,animals,positive,72,,,
3643,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,heart,6/28/2020 11:50,photo,animals,positive,60,,,
3644,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,super love,3/3/2021 3:06,photo,animals,positive,75,,,
3645,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,peeking,11/23/2020 23:20,photo,animals,neutral,35,,,
3646,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,scared,1/7/2021 14:49,photo,animals,negative,15,,,
3648,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,love,6/28/2020 21:16,photo,animals,positive,65,,,
3649,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,11/17/2020 18:49,photo,animals,negative,5,,,
3650,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,intrigued,1/16/2021 23:06,photo,animals,positive,45,,,
3651,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,disgust,12/26/2020 8:14,photo,animals,negative,0,,,
3652,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,6/6/2021 16:13,photo,animals,negative,5,,,
3653,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,indifferent,1/20/2021 12:57,photo,animals,neutral,20,,,
3654,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,adore,3/17/2021 7:37,photo,animals,positive,72,,,
3655,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,scared,6/26/2020 6:25,photo,animals,negative,15,,,
3656,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,1/16/2021 22:57,photo,animals,negative,5,,,
3658,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,peeking,6/21/2020 10:39,photo,animals,neutral,35,,,
3659,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,super love,6/27/2020 2:17,photo,animals,positive,75,,,
3660,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,like,12/9/2020 8:18,photo,animals,positive,50,,,
3661,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,indifferent,2/26/2021 17:32,photo,animals,neutral,20,,,
3662,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,disgust,11/14/2020 0:40,photo,animals,negative,0,,,
3663,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,scared,12/4/2020 19:16,photo,animals,negative,15,,,
3664,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,hate,5/27/2021 18:33,photo,animals,negative,5,,,
3665,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,scared,2/6/2021 8:50,photo,animals,negative,15,,,
3666,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,peeking,6/27/2020 4:59,photo,animals,neutral,35,,,
3668,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,like,11/29/2020 14:54,photo,animals,positive,50,,,
3669,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,indifferent,8/12/2020 16:37,photo,animals,neutral,20,,,
3670,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,super love,11/13/2020 5:59,photo,animals,positive,75,,,
3671,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,worried,4/6/2021 6:10,photo,animals,negative,12,,,
3672,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,want,7/24/2020 2:26,photo,animals,positive,70,,,
3673,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,disgust,5/25/2021 15:23,photo,animals,negative,0,,,
3674,2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7,adore,9/11/2020 23:04,photo,animals,positive,72,,,
3676,e51b00b8-49d4-4909-9f25-8e9a06e28728,love,1/31/2021 11:57,video,soccer,positive,65,,,
3677,e51b00b8-49d4-4909-9f25-8e9a06e28728,peeking,4/3/2021 8:10,video,soccer,neutral,35,,,
3678,e51b00b8-49d4-4909-9f25-8e9a06e28728,peeking,7/18/2020 10:27,video,soccer,neutral,35,,,
3679,e51b00b8-49d4-4909-9f25-8e9a06e28728,cherish,2/24/2021 6:20,video,soccer,positive,70,,,
3680,e51b00b8-49d4-4909-9f25-8e9a06e28728,disgust,4/28/2021 23:43,video,soccer,negative,0,,,
3681,e51b00b8-49d4-4909-9f25-8e9a06e28728,heart,12/15/2020 22:28,video,soccer,positive,60,,,
3682,e51b00b8-49d4-4909-9f25-8e9a06e28728,disgust,9/3/2020 5:09,video,soccer,negative,0,,,
3683,e51b00b8-49d4-4909-9f25-8e9a06e28728,intrigued,1/22/2021 2:29,video,soccer,positive,45,,,
3684,e51b00b8-49d4-4909-9f25-8e9a06e28728,like,5/7/2021 14:22,video,soccer,positive,50,,,
3686,e51b00b8-49d4-4909-9f25-8e9a06e28728,want,12/12/2020 14:42,video,soccer,positive,70,,,
3687,e51b00b8-49d4-4909-9f25-8e9a06e28728,cherish,9/20/2020 20:33,video,soccer,positive,70,,,
3688,e51b00b8-49d4-4909-9f25-8e9a06e28728,scared,4/6/2021 2:40,video,soccer,negative,15,,,
3689,e51b00b8-49d4-4909-9f25-8e9a06e28728,heart,5/5/2021 5:31,video,soccer,positive,60,,,
3690,e51b00b8-49d4-4909-9f25-8e9a06e28728,want,2/12/2021 21:31,video,soccer,positive,70,,,
3692,509a5fb0-9bb2-4809-9f90-18ae007acc94,adore,6/26/2020 19:40,video,dogs,positive,72,,,
3693,509a5fb0-9bb2-4809-9f90-18ae007acc94,indifferent,2/9/2021 5:17,video,dogs,neutral,20,,,
3694,509a5fb0-9bb2-4809-9f90-18ae007acc94,adore,6/17/2021 14:49,video,dogs,positive,72,,,
3695,509a5fb0-9bb2-4809-9f90-18ae007acc94,disgust,10/16/2020 8:30,video,dogs,negative,0,,,
3696,509a5fb0-9bb2-4809-9f90-18ae007acc94,interested,8/1/2020 13:31,video,dogs,positive,30,,,
3697,509a5fb0-9bb2-4809-9f90-18ae007acc94,scared,3/8/2021 14:16,video,dogs,negative,15,,,
3698,509a5fb0-9bb2-4809-9f90-18ae007acc94,intrigued,9/24/2020 5:05,video,dogs,positive,45,,,
3699,509a5fb0-9bb2-4809-9f90-18ae007acc94,worried,12/13/2020 17:47,video,dogs,negative,12,,,
3700,509a5fb0-9bb2-4809-9f90-18ae007acc94,super love,9/1/2020 6:34,video,dogs,positive,75,,,
3702,509a5fb0-9bb2-4809-9f90-18ae007acc94,dislike,12/1/2020 6:01,video,dogs,negative,10,,,
3703,509a5fb0-9bb2-4809-9f90-18ae007acc94,scared,7/23/2020 19:13,video,dogs,negative,15,,,
3704,509a5fb0-9bb2-4809-9f90-18ae007acc94,hate,8/27/2020 2:00,video,dogs,negative,5,,,
3705,509a5fb0-9bb2-4809-9f90-18ae007acc94,super love,5/21/2021 16:24,video,dogs,positive,75,,,
3706,509a5fb0-9bb2-4809-9f90-18ae007acc94,want,9/9/2020 6:56,video,dogs,positive,70,,,
3707,509a5fb0-9bb2-4809-9f90-18ae007acc94,love,9/26/2020 10:52,video,dogs,positive,65,,,
3708,509a5fb0-9bb2-4809-9f90-18ae007acc94,peeking,12/7/2020 10:11,video,dogs,neutral,35,,,
3709,509a5fb0-9bb2-4809-9f90-18ae007acc94,interested,8/16/2020 10:14,video,dogs,positive,30,,,
3710,509a5fb0-9bb2-4809-9f90-18ae007acc94,worried,8/21/2020 3:57,video,dogs,negative,12,,,
3712,509a5fb0-9bb2-4809-9f90-18ae007acc94,like,1/2/2021 10:56,video,dogs,positive,50,,,
3713,509a5fb0-9bb2-4809-9f90-18ae007acc94,disgust,5/10/2021 15:05,video,dogs,negative,0,,,
3714,509a5fb0-9bb2-4809-9f90-18ae007acc94,scared,5/7/2021 17:17,video,dogs,negative,15,,,
3715,509a5fb0-9bb2-4809-9f90-18ae007acc94,love,11/5/2020 4:52,video,dogs,positive,65,,,
3716,509a5fb0-9bb2-4809-9f90-18ae007acc94,disgust,1/13/2021 19:15,video,dogs,negative,0,,,
3717,509a5fb0-9bb2-4809-9f90-18ae007acc94,cherish,9/29/2020 3:02,video,dogs,positive,70,,,
3718,509a5fb0-9bb2-4809-9f90-18ae007acc94,heart,5/5/2021 18:20,video,dogs,positive,60,,,
3719,509a5fb0-9bb2-4809-9f90-18ae007acc94,heart,6/14/2021 5:04,video,dogs,positive,60,,,
3720,509a5fb0-9bb2-4809-9f90-18ae007acc94,heart,8/1/2020 1:52,video,dogs,positive,60,,,
3723,f1038e6c-5292-4e20-a866-675e1637d6b5,dislike,12/27/2020 22:02,GIF,soccer,negative,10,,,
3724,f1038e6c-5292-4e20-a866-675e1637d6b5,worried,6/22/2020 4:28,GIF,soccer,negative,12,,,
3725,f1038e6c-5292-4e20-a866-675e1637d6b5,worried,5/14/2021 6:29,GIF,soccer,negative,12,,,
3726,f1038e6c-5292-4e20-a866-675e1637d6b5,cherish,9/1/2020 12:38,GIF,soccer,positive,70,,,
3727,f1038e6c-5292-4e20-a866-675e1637d6b5,disgust,6/20/2020 6:53,GIF,soccer,negative,0,,,
3728,f1038e6c-5292-4e20-a866-675e1637d6b5,scared,9/22/2020 10:35,GIF,soccer,negative,15,,,
3729,f1038e6c-5292-4e20-a866-675e1637d6b5,cherish,10/2/2020 19:23,GIF,soccer,positive,70,,,
3730,f1038e6c-5292-4e20-a866-675e1637d6b5,heart,8/23/2020 18:37,GIF,soccer,positive,60,,,
3731,f1038e6c-5292-4e20-a866-675e1637d6b5,peeking,6/18/2021 5:40,GIF,soccer,neutral,35,,,
3733,f1038e6c-5292-4e20-a866-675e1637d6b5,like,2/6/2021 1:15,GIF,soccer,positive,50,,,
3734,f1038e6c-5292-4e20-a866-675e1637d6b5,dislike,6/13/2021 12:24,GIF,soccer,negative,10,,,
3735,f1038e6c-5292-4e20-a866-675e1637d6b5,dislike,8/29/2020 0:12,GIF,soccer,negative,10,,,
3736,f1038e6c-5292-4e20-a866-675e1637d6b5,intrigued,8/18/2020 3:51,GIF,soccer,positive,45,,,
3737,f1038e6c-5292-4e20-a866-675e1637d6b5,like,6/18/2020 14:43,GIF,soccer,positive,50,,,
3738,f1038e6c-5292-4e20-a866-675e1637d6b5,want,10/18/2020 20:23,GIF,soccer,positive,70,,,
3739,f1038e6c-5292-4e20-a866-675e1637d6b5,adore,3/18/2021 18:41,GIF,soccer,positive,72,,,
3740,f1038e6c-5292-4e20-a866-675e1637d6b5,want,2/11/2021 3:24,GIF,soccer,positive,70,,,
3741,f1038e6c-5292-4e20-a866-675e1637d6b5,heart,3/24/2021 16:35,GIF,soccer,positive,60,,,
3743,f1038e6c-5292-4e20-a866-675e1637d6b5,cherish,7/22/2020 17:59,GIF,soccer,positive,70,,,
3744,f1038e6c-5292-4e20-a866-675e1637d6b5,indifferent,8/15/2020 12:01,GIF,soccer,neutral,20,,,
3745,f1038e6c-5292-4e20-a866-675e1637d6b5,heart,12/7/2020 11:01,GIF,soccer,positive,60,,,
3746,f1038e6c-5292-4e20-a866-675e1637d6b5,dislike,9/15/2020 7:23,GIF,soccer,negative,10,,,
3747,f1038e6c-5292-4e20-a866-675e1637d6b5,adore,11/17/2020 0:33,GIF,soccer,positive,72,,,
3748,f1038e6c-5292-4e20-a866-675e1637d6b5,scared,8/19/2020 21:52,GIF,soccer,negative,15,,,
3749,f1038e6c-5292-4e20-a866-675e1637d6b5,dislike,5/21/2021 0:15,GIF,soccer,negative,10,,,
3750,f1038e6c-5292-4e20-a866-675e1637d6b5,interested,8/29/2020 4:02,GIF,soccer,positive,30,,,
3751,f1038e6c-5292-4e20-a866-675e1637d6b5,heart,2/24/2021 15:49,GIF,soccer,positive,60,,,
3753,f1038e6c-5292-4e20-a866-675e1637d6b5,want,3/18/2021 17:45,GIF,soccer,positive,70,,,
3754,f1038e6c-5292-4e20-a866-675e1637d6b5,want,3/3/2021 18:12,GIF,soccer,positive,70,,,
3755,f1038e6c-5292-4e20-a866-675e1637d6b5,scared,12/25/2020 2:07,GIF,soccer,negative,15,,,
3756,f1038e6c-5292-4e20-a866-675e1637d6b5,super love,5/7/2021 11:25,GIF,soccer,positive,75,,,
3757,f1038e6c-5292-4e20-a866-675e1637d6b5,want,7/29/2020 12:13,GIF,soccer,positive,70,,,
3758,f1038e6c-5292-4e20-a866-675e1637d6b5,scared,7/13/2020 15:52,GIF,soccer,negative,15,,,
3759,f1038e6c-5292-4e20-a866-675e1637d6b5,peeking,9/10/2020 15:16,GIF,soccer,neutral,35,,,
3760,f1038e6c-5292-4e20-a866-675e1637d6b5,like,7/20/2020 5:11,GIF,soccer,positive,50,,,
3762,08cc29f3-a22d-4652-8f27-ff9e0a826289,indifferent,11/11/2020 4:13,photo,technology,neutral,20,,,
3763,08cc29f3-a22d-4652-8f27-ff9e0a826289,hate,7/21/2020 22:27,photo,technology,negative,5,,,
3764,08cc29f3-a22d-4652-8f27-ff9e0a826289,intrigued,4/8/2021 18:57,photo,technology,positive,45,,,
3765,08cc29f3-a22d-4652-8f27-ff9e0a826289,like,1/27/2021 6:59,photo,technology,positive,50,,,
3766,08cc29f3-a22d-4652-8f27-ff9e0a826289,hate,1/14/2021 12:44,photo,technology,negative,5,,,
3767,08cc29f3-a22d-4652-8f27-ff9e0a826289,heart,12/16/2020 13:54,photo,technology,positive,60,,,
3768,08cc29f3-a22d-4652-8f27-ff9e0a826289,super love,1/5/2021 11:37,photo,technology,positive,75,,,
3769,08cc29f3-a22d-4652-8f27-ff9e0a826289,super love,10/30/2020 11:17,photo,technology,positive,75,,,
3770,08cc29f3-a22d-4652-8f27-ff9e0a826289,want,1/9/2021 8:17,photo,technology,positive,70,,,
3772,08cc29f3-a22d-4652-8f27-ff9e0a826289,love,7/22/2020 19:22,photo,technology,positive,65,,,
3773,08cc29f3-a22d-4652-8f27-ff9e0a826289,disgust,11/1/2020 6:30,photo,technology,negative,0,,,
3774,08cc29f3-a22d-4652-8f27-ff9e0a826289,indifferent,4/17/2021 23:08,photo,technology,neutral,20,,,
3775,08cc29f3-a22d-4652-8f27-ff9e0a826289,like,7/5/2020 17:35,photo,technology,positive,50,,,
3776,08cc29f3-a22d-4652-8f27-ff9e0a826289,like,8/22/2020 15:24,photo,technology,positive,50,,,
3777,08cc29f3-a22d-4652-8f27-ff9e0a826289,heart,12/19/2020 7:33,photo,technology,positive,60,,,
3778,08cc29f3-a22d-4652-8f27-ff9e0a826289,intrigued,5/4/2021 22:44,photo,technology,positive,45,,,
3779,08cc29f3-a22d-4652-8f27-ff9e0a826289,intrigued,6/1/2021 22:22,photo,technology,positive,45,,,
3781,a784c1dd-e2ab-408d-a0c3-226a51d420e1,heart,6/14/2021 22:02,audio,technology,positive,60,,,
3782,a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,7/23/2020 6:40,audio,technology,positive,45,,,
3783,a784c1dd-e2ab-408d-a0c3-226a51d420e1,cherish,12/13/2020 1:49,audio,technology,positive,70,,,
3784,a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,2/15/2021 11:10,audio,technology,positive,45,,,
3785,a784c1dd-e2ab-408d-a0c3-226a51d420e1,peeking,12/6/2020 4:04,audio,technology,neutral,35,,,
3786,a784c1dd-e2ab-408d-a0c3-226a51d420e1,cherish,9/19/2020 1:16,audio,technology,positive,70,,,
3787,a784c1dd-e2ab-408d-a0c3-226a51d420e1,adore,10/22/2020 16:02,audio,technology,positive,72,,,
3788,a784c1dd-e2ab-408d-a0c3-226a51d420e1,super love,7/29/2020 18:58,audio,technology,positive,75,,,
3789,a784c1dd-e2ab-408d-a0c3-226a51d420e1,want,3/27/2021 21:30,audio,technology,positive,70,,,
3791,a784c1dd-e2ab-408d-a0c3-226a51d420e1,hate,4/24/2021 10:33,audio,technology,negative,5,,,
3792,a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,4/27/2021 18:16,audio,technology,positive,45,,,
3793,a784c1dd-e2ab-408d-a0c3-226a51d420e1,cherish,12/15/2020 13:08,audio,technology,positive,70,,,
3794,a784c1dd-e2ab-408d-a0c3-226a51d420e1,heart,5/9/2021 8:09,audio,technology,positive,60,,,
3795,a784c1dd-e2ab-408d-a0c3-226a51d420e1,intrigued,11/22/2020 20:11,audio,technology,positive,45,,,
3796,a784c1dd-e2ab-408d-a0c3-226a51d420e1,interested,1/20/2021 2:04,audio,technology,positive,30,,,
3797,a784c1dd-e2ab-408d-a0c3-226a51d420e1,interested,1/2/2021 16:40,audio,technology,positive,30,,,
3798,a784c1dd-e2ab-408d-a0c3-226a51d420e1,interested,2/3/2021 23:04,audio,technology,positive,30,,,
3799,a784c1dd-e2ab-408d-a0c3-226a51d420e1,cherish,3/3/2021 0:14,audio,technology,positive,70,,,
3801,a784c1dd-e2ab-408d-a0c3-226a51d420e1,indifferent,4/14/2021 16:01,audio,technology,neutral,20,,,
3802,a784c1dd-e2ab-408d-a0c3-226a51d420e1,want,3/27/2021 17:36,audio,technology,positive,70,,,
3803,a784c1dd-e2ab-408d-a0c3-226a51d420e1,love,2/13/2021 8:15,audio,technology,positive,65,,,
3804,a784c1dd-e2ab-408d-a0c3-226a51d420e1,disgust,9/16/2020 15:06,audio,technology,negative,0,,,
3805,a784c1dd-e2ab-408d-a0c3-226a51d420e1,hate,4/15/2021 18:57,audio,technology,negative,5,,,
3806,a784c1dd-e2ab-408d-a0c3-226a51d420e1,heart,4/25/2021 2:45,audio,technology,positive,60,,,
3807,a784c1dd-e2ab-408d-a0c3-226a51d420e1,peeking,11/7/2020 5:19,audio,technology,neutral,35,,,
3808,a784c1dd-e2ab-408d-a0c3-226a51d420e1,dislike,1/11/2021 19:35,audio,technology,negative,10,,,
3809,a784c1dd-e2ab-408d-a0c3-226a51d420e1,super love,9/7/2020 17:38,audio,technology,positive,75,,,
3811,a784c1dd-e2ab-408d-a0c3-226a51d420e1,adore,10/4/2020 21:04,audio,technology,positive,72,,,
3812,a784c1dd-e2ab-408d-a0c3-226a51d420e1,dislike,7/7/2020 1:29,audio,technology,negative,10,,,
3813,a784c1dd-e2ab-408d-a0c3-226a51d420e1,peeking,12/13/2020 23:04,audio,technology,neutral,35,,,
3815,3a106d1f-3942-49d4-9358-417f33d760c6,love,11/12/2020 14:33,photo,Fitness,positive,65,,,
3816,3a106d1f-3942-49d4-9358-417f33d760c6,super love,5/13/2021 7:51,photo,Fitness,positive,75,,,
3817,3a106d1f-3942-49d4-9358-417f33d760c6,interested,10/22/2020 13:07,photo,Fitness,positive,30,,,
3818,3a106d1f-3942-49d4-9358-417f33d760c6,scared,12/19/2020 8:41,photo,Fitness,negative,15,,,
3819,3a106d1f-3942-49d4-9358-417f33d760c6,worried,8/30/2020 1:36,photo,Fitness,negative,12,,,
3820,3a106d1f-3942-49d4-9358-417f33d760c6,peeking,2/11/2021 19:20,photo,Fitness,neutral,35,,,
3821,3a106d1f-3942-49d4-9358-417f33d760c6,peeking,1/18/2021 16:46,photo,Fitness,neutral,35,,,
3822,3a106d1f-3942-49d4-9358-417f33d760c6,adore,3/5/2021 8:27,photo,Fitness,positive,72,,,
3823,3a106d1f-3942-49d4-9358-417f33d760c6,peeking,6/27/2020 4:37,photo,Fitness,neutral,35,,,
3825,3a106d1f-3942-49d4-9358-417f33d760c6,like,8/3/2020 0:25,photo,Fitness,positive,50,,,
3826,3a106d1f-3942-49d4-9358-417f33d760c6,want,11/6/2020 13:07,photo,Fitness,positive,70,,,
3827,3a106d1f-3942-49d4-9358-417f33d760c6,disgust,5/5/2021 13:03,photo,Fitness,negative,0,,,
3828,3a106d1f-3942-49d4-9358-417f33d760c6,peeking,5/17/2021 3:44,photo,Fitness,neutral,35,,,
3829,3a106d1f-3942-49d4-9358-417f33d760c6,peeking,2/12/2021 21:21,photo,Fitness,neutral,35,,,
3830,3a106d1f-3942-49d4-9358-417f33d760c6,interested,8/23/2020 5:42,photo,Fitness,positive,30,,,
3831,3a106d1f-3942-49d4-9358-417f33d760c6,super love,4/30/2021 2:38,photo,Fitness,positive,75,,,
3832,3a106d1f-3942-49d4-9358-417f33d760c6,adore,11/7/2020 9:42,photo,Fitness,positive,72,,,
3833,3a106d1f-3942-49d4-9358-417f33d760c6,super love,9/30/2020 14:38,photo,Fitness,positive,75,,,
3835,3a106d1f-3942-49d4-9358-417f33d760c6,interested,8/10/2020 22:08,photo,Fitness,positive,30,,,
3836,3a106d1f-3942-49d4-9358-417f33d760c6,worried,3/7/2021 12:05,photo,Fitness,negative,12,,,
3837,3a106d1f-3942-49d4-9358-417f33d760c6,worried,10/16/2020 3:36,photo,Fitness,negative,12,,,
3838,3a106d1f-3942-49d4-9358-417f33d760c6,super love,7/19/2020 10:14,photo,Fitness,positive,75,,,
3839,3a106d1f-3942-49d4-9358-417f33d760c6,adore,9/13/2020 4:25,photo,Fitness,positive,72,,,
3841,1830df30-c239-4287-8d63-fadcb8ced884,peeking,9/23/2020 14:38,video,veganism,neutral,35,,,
3842,1830df30-c239-4287-8d63-fadcb8ced884,interested,11/25/2020 6:59,video,veganism,positive,30,,,
3843,1830df30-c239-4287-8d63-fadcb8ced884,adore,5/23/2021 19:43,video,veganism,positive,72,,,
3844,1830df30-c239-4287-8d63-fadcb8ced884,hate,6/26/2020 19:59,video,veganism,negative,5,,,
3845,1830df30-c239-4287-8d63-fadcb8ced884,love,12/1/2020 15:15,video,veganism,positive,65,,,
3846,1830df30-c239-4287-8d63-fadcb8ced884,hate,10/5/2020 23:20,video,veganism,negative,5,,,
3847,1830df30-c239-4287-8d63-fadcb8ced884,indifferent,5/28/2021 2:01,video,veganism,neutral,20,,,
3848,1830df30-c239-4287-8d63-fadcb8ced884,heart,1/4/2021 0:34,video,veganism,positive,60,,,
3849,1830df30-c239-4287-8d63-fadcb8ced884,like,4/6/2021 4:27,video,veganism,positive,50,,,
3851,1830df30-c239-4287-8d63-fadcb8ced884,scared,11/8/2020 10:50,video,veganism,negative,15,,,
3852,1830df30-c239-4287-8d63-fadcb8ced884,hate,9/23/2020 18:41,video,veganism,negative,5,,,
3854,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,6/7/2021 5:28,audio,soccer,negative,5,,,
3855,5bb364a6-8646-4cdb-b1cf-09f4125718d8,super love,9/3/2020 1:00,audio,soccer,positive,75,,,
3856,5bb364a6-8646-4cdb-b1cf-09f4125718d8,disgust,7/12/2020 11:17,audio,soccer,negative,0,,,
3857,5bb364a6-8646-4cdb-b1cf-09f4125718d8,adore,11/15/2020 7:34,audio,soccer,positive,72,,,
3858,5bb364a6-8646-4cdb-b1cf-09f4125718d8,super love,8/21/2020 3:58,audio,soccer,positive,75,,,
3859,5bb364a6-8646-4cdb-b1cf-09f4125718d8,disgust,12/12/2020 3:19,audio,soccer,negative,0,,,
3860,5bb364a6-8646-4cdb-b1cf-09f4125718d8,cherish,1/11/2021 18:58,audio,soccer,positive,70,,,
3861,5bb364a6-8646-4cdb-b1cf-09f4125718d8,love,7/2/2020 16:46,audio,soccer,positive,65,,,
3862,5bb364a6-8646-4cdb-b1cf-09f4125718d8,want,10/21/2020 19:33,audio,soccer,positive,70,,,
3864,5bb364a6-8646-4cdb-b1cf-09f4125718d8,disgust,3/7/2021 3:51,audio,soccer,negative,0,,,
3865,5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,5/24/2021 0:53,audio,soccer,positive,45,,,
3866,5bb364a6-8646-4cdb-b1cf-09f4125718d8,scared,3/11/2021 9:03,audio,soccer,negative,15,,,
3867,5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,6/28/2020 15:22,audio,soccer,positive,45,,,
3868,5bb364a6-8646-4cdb-b1cf-09f4125718d8,adore,1/21/2021 5:43,audio,soccer,positive,72,,,
3869,5bb364a6-8646-4cdb-b1cf-09f4125718d8,dislike,1/13/2021 4:56,audio,soccer,negative,10,,,
3870,5bb364a6-8646-4cdb-b1cf-09f4125718d8,dislike,8/16/2020 18:38,audio,soccer,negative,10,,,
3871,5bb364a6-8646-4cdb-b1cf-09f4125718d8,indifferent,6/27/2020 3:12,audio,soccer,neutral,20,,,
3872,5bb364a6-8646-4cdb-b1cf-09f4125718d8,super love,8/4/2020 7:27,audio,soccer,positive,75,,,
3874,5bb364a6-8646-4cdb-b1cf-09f4125718d8,peeking,12/28/2020 2:19,audio,soccer,neutral,35,,,
3875,5bb364a6-8646-4cdb-b1cf-09f4125718d8,intrigued,5/26/2021 6:53,audio,soccer,positive,45,,,
3876,5bb364a6-8646-4cdb-b1cf-09f4125718d8,adore,4/5/2021 7:53,audio,soccer,positive,72,,,
3877,5bb364a6-8646-4cdb-b1cf-09f4125718d8,scared,1/13/2021 6:47,audio,soccer,negative,15,,,
3878,5bb364a6-8646-4cdb-b1cf-09f4125718d8,hate,10/6/2020 19:44,audio,soccer,negative,5,,,
3879,5bb364a6-8646-4cdb-b1cf-09f4125718d8,interested,7/24/2020 0:33,audio,soccer,positive,30,,,
3880,5bb364a6-8646-4cdb-b1cf-09f4125718d8,want,8/14/2020 23:39,audio,soccer,positive,70,,,
